10.,12.5,15.,17.5,20.,25.,30.,35.,40.,45.,50.,55.,60.,70.,80.,90.,100.,125.,150.,175.,200.,250.,300.,350.,400.,450.,500.,550.,600.,700.,800.,900.,1000.,1250.,1500.,1750.,2000.,2500.,3000.,3500.,4000.,4500.,5000.,5500.,6000.,7000.,8000.,9000.,10000.,12500.,15000.,17500.,20000.,25000.,30000.,35000.,40000.,45000.,50000.,55000.,60000.,70000.,80000.,90000.,100000.,125000.,150000.,175000.,200000.,250000.,300000.,350000.,400000.,450000.,500000.,550000.,600000.,700000.,800000.,900000.,1.e6
0.00008550724637681159,0.00012348524532914264,0.00016719050113497467,0.00021634363541121006,0.0002708224201152436,0.00039444735463593507,0.000537104941505151,0.0006977475117862755,0.0008751527850532565,0.001068447703858914,0.0012772830452243758,0.0015006111402130259,0.0017380827658459925,0.002252488213724463,0.0028164833246027586,0.003427623537628776,0.0040806705081194335,0.005882661079099004,0.007894185437401781,0.010087305744718002,0.012435830277632268,0.01751353239043129,0.022996333158721845,0.028810895756940808,0.03483499214248297,0.041068622315348344,0.047441941679762525,0.05392002793783831,0.06050288108957569,0.07382573773354287,0.08732320586694604,0.10089051859612362,0.11449275362318839,0.14840230487166053,0.18194517199231708,0.215121354985158,0.2475990920202549,0.3113322856643967,0.37297014143530643,0.43251265933298405,0.4904836738257377,0.5468831849135674,0.6017111925964729,0.6549676968744543,0.7070019207263838,0.8074035271520865,0.9032652348524532,0.9949362668063558,1.0829404574821022,1.288807403527152,1.4768639776497292,1.650078575170246,1.8107211454513705,2.1005762179151386,2.3572551073860657,2.5859961585472324,2.793783830976078,2.982364239566963,3.156975729002968,3.3176182992840926,3.467784180199057,3.740178103719225,3.981141959140911,4.199406320935918,4.396717303998603,4.821023223328095,5.175484546883185,5.479308538501833,5.74646411733892,6.193469530295093,6.563645887899424,6.877946568884233,7.15208660729876,7.394796577614807,7.611314824515453,7.808625807578138,7.988475641697224,8.306268552470753,8.583900820674,8.828356905884407,9.048367382573772
