1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2463.0727,802.12924,352.4137,107.36349,45.460169,23.210316,13.391565,5.6539302,2.9479037,1.0045019,0.54820097,0.31575419,0.25538322,0.22994427,0.21546958,0.19801247,0.18620293,0.16586255,0.15145512,0.13137208,0.1176166,0.10734646,0.099280414,0.087202489,0.078381772,0.070102488,0.063777191,0.054679607,0.043708021,0.037242207,0.032959478,0.029921633,0.025888054,0.023352123,0.019887619,0.018196096
