1,1.08867,1.18519,1.18521,1.20109,1.21719,1.21721,1.5,1.54399,1.54401,1.61454,1.68829,1.68831,1.78195,1.88079,1.88081,2,3,4,5,6,7.24279,7.24281,7.57876,7.93029,7.93031,8,8.37559,8.37561,10,15,20,30,40,50,50.23909,50.23911,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
18098.9,15484,13177.2,15254.9,19963.3,31291.9,37635.6,39823.9,37137.9,42912.8,38710,34925.9,37082.6,32895.6,29158.9,30446.6,26544,10206.8,5040.2,2885.87,1820.95,1128.91,3036.76,2707.33,2408.71,3277.71,3213.72,2868.49,3310.1,2127.47,737.465,344.677,117.236,54.668,30.4861,30.1148,147.256,92.825,44.0267,24.5611,8.69,4.37186,1.9039,1.19843,0.89981,0.740309,0.572908,0.48348,0.415698,0.375961,0.334012,0.305335,0.300358,0.303676,0.310312,0.327613,0.346336,0.390497,0.425415
