1,1.5,2,2.37049,2.37051,2.41714,2.46469,2.46471,2.57857,2.69769,2.69771,3,4,5,6,8,10,15,18.98559,18.98561,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
39422,15306.02,7621.301,5008.308,18691.17,17525.65,16582.95,23087.58,20670.84,18519.77,21167.9,16334.42,7853.548,4399.838,2718.404,1258.933,688.8566,228.9904,120.7513,752.7888,660.9184,228.4762,104.8111,56.93908,34.55424,15.87164,8.88709,3.447711,2.008808,1.162949,0.89128,0.7568167,0.6734306,0.5692194,0.5027162,0.4452972,0.4063037,0.3586545,0.3158902,0.2997786,0.2944652,0.2941224,0.3006356,0.3109196,0.3380008,0.3619968
