1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
7258.6801,6615.9425,6030.2261,6041.2394,5102.0013,3580.2076,3599.2271,2485.812,1126.7599,924.48004,1364.1961,936.42067,947.07504,567.89555,255.55435,248.82043,639.47525,367.98708,224.90552,102.18123,54.74743,17.340096,7.68154,2.5557746,1.2776943,0.8142121,0.6043993,0.4279367,0.35620915,0.28426886,0.25131014,0.21379987,0.19023686,0.17322461,0.1599749,0.14031988,0.12607373,0.11271585,0.10265005,0.088447162,0.071895648,0.062535936,0.056556806,0.05248439,0.047370778,0.044427053,0.040934822,0.039704026
