1,1.5,2,3,4,5,6,7.11199,7.11201,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
55848.372,20798.244,9925.6605,3394.3941,1560.0944,848.6936,514.65183,322.49761,2445.5751,1833.4036,1023.427,342.49493,154.18439,49.217181,21.947271,11.922377,7.4020552,3.7362042,2.387945,1.3206569,1.0063308,0.77270534,0.66553698,0.59755419,0.54800671,0.47723918,0.42742498,0.38155098,0.34806772,0.30312702,0.25499384,0.23084794,0.21717005,0.20919479,0.20172767,0.19970425,0.20256008,0.20899486
