1,1.5,2,3,3.17329,3.17331,3.25085,3.33029,3.33031,3.46459,3.60429,3.60431,4,5,6,8,10,15,20,24.35029,24.35031,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
78586.76,30999.58,15529.84,5685.46,4935.412,16287.1,15469.74,14604.3,20001.28,18246.36,16575.58,19015.64,14748.54,8308.224,5178.216,2424.434,1334.22,446.543,204.8208,120.5606,708.9396,416.493,194.0028,106.377,64.89598,29.82162,16.55154,6.14823,3.398054,1.810212,1.325806,1.0979068,0.962802,0.8016138,0.7030498,0.6201118,0.5651804,0.5002724,0.4452208,0.4269504,0.4228636,0.4251474,0.4388502,0.4570004,0.5025562,0.5410202
