1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.30297,2.47199,2.47201,2.6414,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3904.95,3562.65,3248.7,3255,1313.55,587.37,481.005,485.73,396.48,323.925,329.7,272.685,225.225,226.8,190.26,110.985,115.5,85.3335,44.163,25.683,10.8885,5.6238,1.77765,0.861525,0.397215,0.281925,0.23751,0.21504,0.191415,0.177765,0.15666,0.14259,0.12348,0.11046,0.100779,0.093177,0.0818265,0.0735735,0.0657825,0.0598605,0.051408,0.0412755,0.0353745,0.0315,0.0287805,0.0252105,0.023016,0.0201075,0.018753
