1,1.5,2,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4655.95,1570.35,707.31,223.59,97.3965,94.7575,326.395,188.21,115.159,52.4755,28.188,9.0219,4.0571,1.41404,0.750955,0.50837,0.39701,0.30102,0.259985,0.21489,0.192125,0.164575,0.14674,0.1337915,0.1236125,0.1084745,0.0974835,0.087174,0.0793585,0.0682225,0.0550855,0.0475165,0.042601,0.0391935,0.0348,0.032161,0.0288115,0.027376
