1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.30297,2.47199,2.47201,2.6414,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3850.93,3511.74,3201.44,3207.86,1290.42,576.302,471.87,474.224,387.233,315.864,321.749,265.895,219.671,221.169,185.431,79.6722,41.0238,23.7647,10.02804,5.16703,1.63817,0.80357,0.38199,0.27713,0.236363,0.215391,0.192921,0.179653,0.158574,0.14445,0.125083,0.111922,0.1021529,0.0944489,0.0829464,0.0745683,0.0666824,0.0606797,0.0520983,0.0418156,0.0358343,0.0318967,0.0291254,0.0254981,0.0232618,0.0202872,0.0189069
