1,1.19825,1.43579,1.43581,1.45586,1.47619,1.47621,1.5,1.65389,1.65391,2,3,4,5,6,8,10,12.65779,12.65781,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
10426.5,6804,4416.3,19561.5,18256.5,17581.5,23337,24012,19539,22117.5,13941,5022,2363.4,1303.2,797.85,365.22,198.63,104.31,715.05,464.85,216.81,71.82,32.328,17.388,10.5345,4.905,2.8251,1.21635,0.7839,0.5148,0.418455,0.365805,0.33075,0.28413,0.252855,0.224955,0.20538,0.18045,0.15642,0.146115,0.141525,0.139725,0.140355,0.14337,0.152775,0.161955
