1,1.5,2,3,3.92879,3.92881,4,4.15609,4.15611,4.30764,4.46469,4.46471,5,6,8,10,15,20,29.20009,29.20011,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
59627.67,24093.76,12171.15,4490.533,2276.334,6787.335,6866.283,6190.839,8369.95,7748.6,7099.472,8165.27,6192.301,3869.914,1827.5,1011.704,340.9384,156.8726,56.7256,318.716,301.2451,141.9602,78.217,47.98284,22.14199,12.25156,4.452521,2.38306,1.198109,0.845036,0.6852394,0.5930603,0.4869922,0.42398,0.3724445,0.3390378,0.3005872,0.2694466,0.2603091,0.2593588,0.2619173,0.2722244,0.2847245,0.3154265,0.3407922
