1,1.5,2,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2546.3785,820.68782,358.7345,108.77736,45.988345,44.69304,63.422273,34.584977,20.435866,8.9179863,4.7179857,1.5714045,0.79665867,0.39239354,0.2886656,0.24768182,0.22625485,0.20316966,0.18938926,0.16738547,0.15247528,0.13211808,0.11827199,0.10796183,0.099819126,0.087658096,0.078797106,0.070473425,0.064138979,0.05499078,0.044024624,0.037586896,0.033333477,0.03032309,0.026340499,0.023857087,0.02049428,0.018877156
