1,1.13794,1.29489,1.29491,1.31356,1.33249,1.33251,1.5,1.67559,1.67561,1.75674,1.84179,1.84181,2,2.04679,2.04681,3,4,5,6,7.79009,7.79011,8,8.58059,8.58061,8.81013,9.04579,9.04581,10,15,20,30,40,50,53.78849,53.78851,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
21323.7,16698.15,13004.55,18579.15,28155.15,40569.75,47461.05,47452.5,36157.95,41860.8,37466.1,33550.2,35636.4,29642.85,28095.3,29352.15,12012.75,5944.815,3409.74,2154.6,1110.645,2938.635,2794.995,2304.225,3139.56,2951.46,2759.94,3184.875,2481.21,868.68,407.4075,138.9375,64.8261,36.14085,29.925,143.298,107.6445,51.4026,28.728,10.16595,5.089815,2.18709,1.35945,1.009755,0.824562,0.6321015,0.530442,0.454689,0.4104855,0.3646575,0.3338775,0.329004,0.333108,0.340803,0.360297,0.38133,0.4303215,0.469566
