1,1.5,2,2.67689,2.67691,2.73443,2.79319,2.79321,3,3.04249,3.04251,4,5,6,8,10,15,20,21.04399,21.04401,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
61594,24058,12006,5832.8,20838,19538.5,18423,25564.5,21413,20700,23678.5,11914,6711.4,4161.85,1935.45,1061.565,353.74,162.15,141.335,860.315,344.195,158.815,86.4915,52.5665,24.1385,13.4435,5.11635,2.9141,1.6307,1.2259,1.03132,0.912525,0.76751,0.67574,0.597655,0.5451,0.481735,0.426075,0.40618,0.40043,0.401005,0.41147,0.42688,0.466325,0.500595
