1,1.5,2,3,4,5,5.46509,5.46511,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
39684.45,14309.62,6757.66,2286.973,1046.032,567.6801,444.6247,3586.57,2863.757,1354.587,744.198,243.3613,108.0248,33.99604,15.10392,8.23017,5.155618,2.670681,1.757847,1.027702,0.805298,0.631774,0.5477615,0.4933214,0.4529954,0.3950726,0.3540134,0.3161925,0.2885142,0.2514265,0.2117726,0.1919151,0.180856,0.1744405,0.1685749,0.1672918,0.1702246,0.1757847
