1,1.5,2,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2892.2604,941.15879,416.09071,153.90228,612.72225,544.84819,255.44242,139.96866,84.885212,37.966167,20.175502,6.3688436,2.8625647,1.0229248,0.56686327,0.40014297,0.32306144,0.25534981,0.22517049,0.18977886,0.17058465,0.14661573,0.13090681,0.11936826,0.11030695,0.096811298,0.087002708,0.077807646,0.070840133,0.060867837,0.049079934,0.042273286,0.037847581,0.034763123,0.030772449,0.028363217,0.025258909,0.02391047
