1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1269.284,401.95352,173.72352,51.885677,21.725081,11.015623,6.3266881,2.6684028,1.4038424,0.50446748,0.29424385,0.18627157,0.15715642,0.14426177,0.1364465,0.12638262,0.11925731,0.10645199,0.097239178,0.084399239,0.075598097,0.06902581,0.063825935,0.056057206,0.050392524,0.045068312,0.041014183,0.035134149,0.028051851,0.023870234,0.021092311,0.019114792,0.016480064,0.014819906,0.0125357,0.011405264
