1,1.5,2,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2545.893,820.6814,358.7241,108.77804,45.99287,44.69682,63.43883,34.58763,20.43251,8.919078,4.717622,1.571038,0.7965636,0.3923087,0.2887374,0.2477146,0.2263016,0.2031981,0.189336,0.1673595,0.1524831,0.1321971,0.1182223,0.10795533,0.09981839,0.08764679,0.07879984,0.07047131,0.06413757,0.0549976,0.04403189,0.03758545,0.03333666,0.0303163,0.02634926,0.02385859,0.02050013,0.01887725
