1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1742.7488,551.89167,238.52402,71.234897,29.822655,15.117903,8.6796963,3.6566568,1.9203712,0.68558738,0.39705448,0.24903118,0.20926399,0.19175258,0.18120067,0.16770091,0.15819462,0.14116472,0.12893369,0.1119016,0.10023017,0.091515361,0.084620824,0.074319813,0.066809703,0.059751991,0.054377821,0.046587305,0.037211472,0.031680188,0.028008733,0.025397424,0.021921649,0.019734973,0.016733521,0.015254198
