1,1.5,2,2.14549,2.14551,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3010.169,998.03026,444.33355,362.92068,767.48009,323.3144,146.42553,78.173715,46.487787,20.280735,10.617681,3.3195644,1.5188955,0.59152521,0.36306952,0.27858937,0.23841987,0.20096947,0.18247465,0.15778236,0.14284276,0.12330154,0.11021088,0.10054724,0.092938787,0.081598682,0.073345739,0.065584169,0.059704344,0.051283192,0.041278975,0.035479779,0.031690603,0.029038032,0.025595514,0.023497045,0.020758771,0.019532577
