1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.30297,2.47199,2.47201,2.6414,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3934.72,3589.16,3272.22,3284.94,1326.06,593.176,485.798,492.9,402.8,328.812,334.748,276.872,228.748,231.928,194.616,113.738,117.13,86.5066,44.7744,26.0336,11.0452,5.70174,1.80094,0.87238,0.40174,0.284928,0.239984,0.217088,0.193238,0.179458,0.158152,0.143948,0.12455,0.111512,0.1017388,0.0940538,0.0826058,0.0742636,0.066409,0.0604306,0.051887,0.0416686,0.0357114,0.0318,0.0290546,0.0254506,0.0232458,0.020299,0.0189422
