1,1.11409,1.24119,1.24121,1.25799,1.27499,1.27501,1.5,1.61129,1.61131,1.68769,1.76769,1.76771,1.86493,1.96749,1.96751,2,3,4,5,6,7.51399,7.51401,8,8.25159,8.25161,8.47673,8.70799,8.70801,10,15,20,30,40,50,51.99569,51.99571,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
19716.684,16095.924,13092.339,19231.173,28924.935,41334.267,48781.512,43728.906,36734.256,42494.556,38141.415,34282.014,36405.096,32331.741,28653.378,29937.102,28859.103,11142.066,5510.9613,3158.2902,1993.8867,1125.7272,3010.1682,2578.1457,2370.7749,3229.8825,3031.5636,2831.5989,3266.913,2316.4635,806.60658,377.54652,128.61927,59.972952,33.442656,30.216888,146.22933,100.64067,47.942154,26.768937,9.471579,4.7522475,2.0556042,1.2853698,0.9603243,0.78685698,0.60606585,0.50986884,0.43786509,0.39565032,0.35154288,0.32158932,0.31665192,0.32043726,0.32759649,0.34611174,0.36610821,0.41284893,0.4501263
