1,1.0098,1.01969,1.01971,1.03119,1.04279,1.04281,1.11565,1.19359,1.19361,1.5,2,3,4,5,6,8,9.65859,9.65861,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
11077.549,10827.894,10585.372,27133.932,36356.901,46492.894,59018.442,60288.116,52577.343,59888.668,34416.725,16940.875,5928.2363,2756.9045,1510.7694,920.157,419.06375,250.01165,1808.9288,1662.7023,578.98561,265.27627,86.09531,38.404072,20.628636,12.55408,5.9660412,3.5472409,1.6698353,1.1534061,0.8138753,0.68041687,0.6027385,0.54888435,0.47477248,0.42377153,0.37776368,0.34480922,0.30208255,0.25921322,0.2396688,0.23003925,0.2254028,0.22383354,0.22647275,0.23788555,0.25029697
