1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2088.4362,661.37328,285.83202,85.346041,35.714776,18.091415,10.375322,4.3553589,2.2745837,0.7951462,0.4497843,0.27324058,0.2263661,0.20610485,0.194129,0.17914333,0.16878876,0.15044909,0.1373592,0.11918671,0.10674636,0.09746079,0.09011651,0.079141913,0.071144687,0.06363312,0.057913105,0.049637084,0.039706355,0.033865235,0.030000085,0.027259919,0.023625782,0.021352854,0.018261085,0.016761022
