1,1.5,2,2.57959,2.57961,2.63305,2.68759,2.68761,3,3.17689,3.17691,3.42677,3.69629,3.69631,3.84472,3.99909,3.99911,4,5,6,8,10,13.41859,13.41861,15,15.71109,15.71111,16.0457,16.38749,16.38751,20,30,40,50,60,80,90.52589,90.52591,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
53033.427,24055.596,13138.956,7528.5828,17320.419,18031.95,18051.444,25108.272,20010.591,17291.178,19961.856,16638.129,13792.005,14601.006,13314.402,12115.521,12641.859,12632.112,7388.226,4732.1685,2317.8366,1325.592,632.67777,1520.532,1130.652,1001.0169,1380.1752,1316.8197,1249.5654,1440.6066,872.55144,307.22544,145.71765,81.670113,51.006051,24.581934,18.090432,71.93286,55.938033,20.293254,10.068651,4.0576761,2.3305077,1.6141032,1.2446919,0.88073892,0.70314858,0.58043385,0.51512895,0.45411273,0.41707413,0.41346774,0.42077799,0.43247439,0.46054575,0.48978675,0.55762587,0.61172172
