1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3893.4921,3544.0578,3226.0329,3238.7151,1308.7706,584.46476,477.37546,479.78637,319.10624,323.1388,220.89639,225.6648,189.74386,110.4891,111.65175,82.518178,42.586071,24.713134,10.450111,5.3923826,1.7110258,0.83721167,0.39527858,0.28529911,0.24261591,0.22071846,0.19741132,0.18371285,0.16215876,0.14765532,0.12787956,0.11441005,0.10442243,0.096546368,0.084792016,0.07623024,0.068160414,0.062029851,0.053250032,0.042744851,0.036617809,0.032591632,0.029755866,0.026047,0.023759733,0.020713543,0.019294897
