1,1.5,2,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3454.542,1157.841,524.0162,200.2144,1363.9606,1223.5012,581.6622,321.5522,196.137,88.24056,46.9604,14.6927,6.436668,2.096346,1.02638,0.6409954,0.467495,0.3230988,0.2653122,0.2089316,0.1839048,0.156066,0.13873002,0.12627286,0.11659958,0.10223026,0.09183992,0.0821104,0.0747992,0.06449322,0.05255628,0.04584966,0.04160354,0.03872124,0.03515,0.03312536,0.03081952,0.03007434
