1,1.5,1.54989,1.54991,1.57278,1.59599,1.59601,1.68644,1.78199,1.78201,2,3,4,5,6,8,10,13.47369,13.47371,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
18.556928,7.086144,6.545136,30.331808,27.142336,25.367264,36.045984,32.49584,28.068768,31.78864,24.094304,8.705632,4.112368,2.2722336,1.3917696,0.63831872,0.34737664,0.15388672,1.0402912,0.7913568,0.37241152,0.12397216,0.0558688,0.030155008,0.018259904,0.008472256,0.0048520992,0.0020501728,0.0012998336,0.0008387392,0.00067629536,0.00058895616,0.0005314608,0.00045564896,0.00040508416,0.00036024768,0.000328848,0.00028917408,0.00025119744,0.00023528544,0.00022835488,0.00022587968,0.00022757696,0.00023288096,0.00024900512,0.00026435136
