1,1.5,2,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4656.353,1570.4567,707.32215,223.6459,97.389706,94.743769,326.29249,188.24532,115.14778,52.460424,28.191708,9.0208389,4.05781,1.4141208,0.75084556,0.50827494,0.39700756,0.30100919,0.2599525,0.2149618,0.19212426,0.16456725,0.14679704,0.13379361,0.12361596,0.10847573,0.097474629,0.087167779,0.079362561,0.068217704,0.055077786,0.047513386,0.042604854,0.03919857,0.034801425,0.032163126,0.028802037,0.027378832
