1,1.5,1.83889,1.83891,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3658.1,1247.715,720.436,7437.36,6470.41,2279.672,1055.257,570.85,342.51,150.7044,78.9637,24.0922,10.40112,3.34588,1.633796,1.021705,0.747231,0.519124,0.427555,0.337384,0.297075,0.252106,0.2240062,0.2038284,0.1881941,0.1650106,0.1482113,0.1325304,0.1207639,0.104384,0.0856974,0.075492,0.0691311,0.0649604,0.0599742,0.0573646,0.0548016,0.0544754
