1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1307.5337,414.06655,178.95851,53.44877,22.379175,11.346945,6.5166891,2.748148,1.4454782,0.51900767,0.3024591,0.19125415,0.16128117,0.14801606,0.13998204,0.12964473,0.12233067,0.10919125,0.099740056,0.086569227,0.07754158,0.07080023,0.065466639,0.057498098,0.051687815,0.046226848,0.04206858,0.036037889,0.028774841,0.024486925,0.021638675,0.019611307,0.016910479,0.015208994,0.0128686,0.011710927
