1,1.5,2,2.48399,2.48401,2.53429,2.58559,2.58561,3,3.06639,3.06641,3.3013,3.55419,3.55421,3.69948,3.85069,3.85071,4,5,6,8,10,13.03519,13.03521,15,15.19999,15.20001,15.5269,15.86079,15.86081,20,30,40,50,60,80,88.00449,88.00451,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
59133.5,26740.6,14584.75,9086.81,15855.95,19590.1,22064.4,27898.3,22302.75,21076.95,24357.1,20384.6,16979.6,17989.75,16366.7,14879.85,15526.8,14198.85,8290.04,5302.72,2595.745,1482.31,760.5635,1839.835,1266.66,1223.53,1685.475,1607.16,1525.44,1756.98,980.186,344.132,162.986,91.26535,56.98835,27.45565,21.6785,87.20205,62.98115,22.8589,11.332975,4.575185,2.636605,1.83189,1.41648,1.006745,0.806077,0.666926,0.592697,0.522781,0.480559,0.4763595,0.484872,0.4983785,0.5306125,0.564322,0.642183,0.704381
